Open time,Close,LogReturn,Volatility,Close_lag_7,Close_lag_14,Close_lag_21,Close_lag_28,target_t+1,target_t+2,target_t+3,target_t+4,target_t+5,target_t+6,target_t+7
2020-04-05,6772.78,-0.012356932145710244,2.0961209777574483,5881.42,5816.19,5361.3,8033.31,7329.9,7197.32,7361.28,7283.54,6858.92,6876.83,6903.79
2020-04-06,7329.9,0.07905023544895948,2.117772194078092,6394.38,6467.31,5028.97,7929.87,7197.32,7361.28,7283.54,6858.92,6876.83,6903.79,6837.91
2020-04-07,7197.32,-0.018253138732796458,2.0907823576279183,6410.44,6744.72,5312.64,7894.56,7361.28,7283.54,6858.92,6876.83,6903.79,6837.91,6868.7
2020-04-08,7361.28,0.02252509615524215,2.092459430848535,6642.92,6677.43,5393.04,7934.52,7283.54,6858.92,6876.83,6903.79,6837.91,6868.7,6621.24
2020-04-09,7283.54,-0.010616822906183088,2.0926429206139825,6794.09,6737.36,6162.37,4800.0,6858.92,6876.83,6903.79,6837.91,6868.7,6621.24,7101.94
2020-04-10,6858.92,-0.060067012815594734,2.101919323712446,6734.1,6359.11,6208.36,5578.6,6876.83,6903.79,6837.91,6868.7,6621.24,7101.94,7027.55
2020-04-11,6876.83,0.002607795009356709,1.092414952060382,6856.99,6236.65,6186.98,5172.06,6903.79,6837.91,6868.7,6621.24,7101.94,7027.55,7248.6
2020-04-12,6903.79,0.003912746218315506,0.9717679063099278,6772.78,5881.42,5816.19,5361.3,6837.91,6868.7,6621.24,7101.94,7027.55,7248.6,7120.74
2020-04-13,6837.91,-0.009588406781744151,0.9272427579093998,7329.9,6394.38,6467.31,5028.97,6868.7,6621.24,7101.94,7027.55,7248.6,7120.74,6826.83
2020-04-14,6868.7,0.004492730411147657,0.922351104833745,7197.32,6410.44,6744.72,5312.64,6621.24,7101.94,7027.55,7248.6,7120.74,6826.83,6841.37
2020-04-15,6621.24,-0.03669219621182481,0.9000830179017095,7361.28,6642.92,6677.43,5393.04,7101.94,7027.55,7248.6,7120.74,6826.83,6841.37,7125.14
2020-04-16,7101.94,0.07008532257417706,0.911298907977563,7283.54,6794.09,6737.36,6162.37,7027.55,7248.6,7120.74,6826.83,6841.37,7125.14,7482.39
2020-04-17,7027.55,-0.01052984748182655,0.9137674546615517,6858.92,6734.1,6359.11,6208.36,7248.6,7120.74,6826.83,6841.37,7125.14,7482.39,7505.0
2020-04-18,7248.6,0.030970208092469646,0.8009801885586656,6876.83,6856.99,6236.65,6186.98,7120.74,6826.83,6841.37,7125.14,7482.39,7505.0,7538.67
2020-04-19,7120.74,-0.017796694163898973,0.8050030031648542,6903.79,6772.78,5881.42,5816.19,6826.83,6841.37,7125.14,7482.39,7505.0,7538.67,7693.1
2020-04-20,6826.83,-0.04215121560930678,0.821015541467248,6837.91,7329.9,6394.38,6467.31,6841.37,7125.14,7482.39,7505.0,7538.67,7693.1,7774.62
2020-04-21,6841.37,0.0021275669780452776,0.7868020291891925,6868.7,7197.32,6410.44,6744.72,7125.14,7482.39,7505.0,7538.67,7693.1,7774.62,7738.98
2020-04-22,7125.14,0.0406413711082043,0.7108032954325509,6621.24,7361.28,6642.92,6677.43,7482.39,7505.0,7538.67,7693.1,7774.62,7738.98,8778.57
2020-04-23,7482.39,0.048922884583249386,0.7159477367207622,7101.94,7283.54,6794.09,6737.36,7505.0,7538.67,7693.1,7774.62,7738.98,8778.57,8620.0
2020-04-24,7505.0,0.003017205417696101,0.7142989432758852,7027.55,6858.92,6734.1,6359.11,7538.67,7693.1,7774.62,7738.98,8778.57,8620.0,8826.96
2020-04-25,7538.67,0.004476308802495665,0.7140722199970405,7248.6,6876.83,6856.99,6236.65,7693.1,7774.62,7738.98,8778.57,8620.0,8826.96,8972.05
2020-04-26,7693.1,0.02027804933449806,0.6805431131375604,7120.74,6903.79,6772.78,5881.42,7774.62,7738.98,8778.57,8620.0,8826.96,8972.05,8894.16
2020-04-27,7774.62,0.010540759050406048,0.674247407183371,6826.83,6837.91,7329.9,6394.38,7738.98,8778.57,8620.0,8826.96,8972.05,8894.16,8871.96
2020-04-28,7738.98,-0.004594686301061086,0.6327448847397532,6841.37,6868.7,7197.32,6410.44,8778.57,8620.0,8826.96,8972.05,8894.16,8871.96,9021.83
2020-04-29,8778.57,0.12604362825102328,0.7083705419401466,7125.14,6621.24,7361.28,6642.92,8620.0,8826.96,8972.05,8894.16,8871.96,9021.83,9142.92
2020-04-30,8620.0,-0.018228439547185536,0.715000167820892,7482.39,7101.94,7283.54,6794.09,8826.96,8972.05,8894.16,8871.96,9021.83,9142.92,9986.4
2020-05-01,8826.96,0.023725589801303106,0.7107987307098719,7505.0,7027.55,6858.92,6734.1,8972.05,8894.16,8871.96,9021.83,9142.92,9986.4,9800.01
2020-05-02,8972.05,0.016303515058974757,0.7096970457853897,7538.67,7248.6,6876.83,6856.99,8894.16,8871.96,9021.83,9142.92,9986.4,9800.01,9539.4
2020-05-03,8894.16,-0.008719307953238976,0.7096491028876936,7693.1,7120.74,6903.79,6772.78,8871.96,9021.83,9142.92,9986.4,9800.01,9539.4,8722.77
2020-05-04,8871.96,-0.002499140111014321,0.7100644269935263,7774.62,6826.83,6837.91,7329.9,9021.83,9142.92,9986.4,9800.01,9539.4,8722.77,8561.52
2020-05-05,9021.83,0.01675145450840847,0.7065080697370472,7738.98,6841.37,6868.7,7197.32,9142.92,9986.4,9800.01,9539.4,8722.77,8561.52,8810.79
2020-05-06,9142.92,0.013332613300691144,0.6608629788127492,8778.57,7125.14,6621.24,7361.28,9986.4,9800.01,9539.4,8722.77,8561.52,8810.79,9309.37
2020-05-07,9986.4,0.08824435807397825,0.7113702354490159,8620.0,7482.39,7101.94,7283.54,9800.01,9539.4,8722.77,8561.52,8810.79,9309.37,9791.98
2020-05-08,9800.01,-0.018840761270535238,0.7174812462260255,8826.96,7505.0,7027.55,6858.92,9539.4,8722.77,8561.52,8810.79,9309.37,9791.98,9316.42
2020-05-09,9539.4,-0.026952815683587594,0.7254752348727954,8972.05,7538.67,7248.6,6876.83,8722.77,8561.52,8810.79,9309.37,9791.98,9316.42,9381.27
2020-05-10,8722.77,-0.08949374237266458,0.7668155246328373,8894.16,7693.1,7120.74,6903.79,8561.52,8810.79,9309.37,9791.98,9316.42,9381.27,9680.04
2020-05-11,8561.52,-0.018659103544510936,0.772270912614217,8871.96,7774.62,6826.83,6837.91,8810.79,9309.37,9791.98,9316.42,9381.27,9680.04,9733.93
2020-05-12,8810.79,0.028699362273097852,0.775732776253067,9021.83,7738.98,6841.37,6868.7,9309.37,9791.98,9316.42,9381.27,9680.04,9733.93,9775.53
2020-05-13,9309.37,0.05504431306987792,0.7897839641587576,9142.92,8778.57,7125.14,6621.24,9791.98,9316.42,9381.27,9680.04,9733.93,9775.53,9511.43
2020-05-14,9791.98,0.050542263457842476,0.8017761492193082,9986.4,8620.0,7482.39,7101.94,9316.42,9381.27,9680.04,9733.93,9775.53,9511.43,9068.65
2020-05-15,9316.42,-0.049785248551448925,0.8129695005860967,9800.01,8826.96,7505.0,7027.55,9381.27,9680.04,9733.93,9775.53,9511.43,9068.65,9170.0
2020-05-16,9381.27,0.006936713576645949,0.784935613804586,9539.4,8972.05,7538.67,7248.6,9680.04,9733.93,9775.53,9511.43,9068.65,9170.0,9179.15
2020-05-17,9680.04,0.03135088520193182,0.7852271900820371,8722.77,8894.16,7693.1,7120.74,9733.93,9775.53,9511.43,9068.65,9170.0,9179.15,8720.34
2020-05-18,9733.93,0.005551686585784176,0.7819567561816189,8561.52,8871.96,7774.62,6826.83,9775.53,9511.43,9068.65,9170.0,9179.15,8720.34,8900.35
2020-05-19,9775.53,0.004264604253293181,0.7759107372134705,8810.79,9021.83,7738.98,6841.37,9511.43,9068.65,9170.0,9179.15,8720.34,8900.35,8841.18
2020-05-20,9511.43,-0.02738809106362215,0.7649180311865867,9309.37,9142.92,8778.57,7125.14,9068.65,9170.0,9179.15,8720.34,8900.35,8841.18,9204.07
2020-05-21,9068.65,-0.04767082257525894,0.7914933548985051,9791.98,9986.4,8620.0,7482.39,9170.0,9179.15,8720.34,8900.35,8841.18,9204.07,9575.89
2020-05-22,9170.0,0.011113875556824242,0.7834822312229507,9316.42,9800.01,8826.96,7505.0,9179.15,8720.34,8900.35,8841.18,9204.07,9575.89,9427.07
2020-05-23,9179.15,0.0009973214844743207,0.770009753591501,9381.27,9539.4,8972.05,7538.67,8720.34,8900.35,8841.18,9204.07,9575.89,9427.07,9697.72
2020-05-24,8720.34,-0.051276379766393834,0.7962205764356018,9680.04,8722.77,8894.16,7693.1,8900.35,8841.18,9204.07,9575.89,9427.07,9697.72,9448.27
2020-05-25,8900.35,0.02043237382109617,0.7980308645503043,9733.93,8561.52,8871.96,7774.62,8841.18,9204.07,9575.89,9427.07,9697.72,9448.27,10200.77
2020-05-26,8841.18,-0.006670249903320307,0.7973002610676505,9775.53,8810.79,9021.83,7738.98,9204.07,9575.89,9427.07,9697.72,9448.27,10200.77,9518.04
2020-05-27,9204.07,0.040225425628930105,0.8067344990274441,9511.43,9309.37,9142.92,8778.57,9575.89,9427.07,9697.72,9448.27,10200.77,9518.04,9666.24
2020-05-28,9575.89,0.0396027036055747,0.8143806920500049,9068.65,9791.98,9986.4,8620.0,9427.07,9697.72,9448.27,10200.77,9518.04,9666.24,9789.06
2020-05-29,9427.07,-0.015663143272285802,0.695158890025792,9170.0,9316.42,9800.01,8826.96,9697.72,9448.27,10200.77,9518.04,9666.24,9789.06,9621.16
2020-05-30,9697.72,0.028305468467552164,0.6967470985539781,9179.15,9381.27,9539.4,8972.05,9448.27,10200.77,9518.04,9666.24,9789.06,9621.16,9666.3
2020-05-31,9448.27,-0.026059150370553428,0.7005712224122044,8720.34,9680.04,8722.77,8894.16,10200.77,9518.04,9666.24,9789.06,9621.16,9666.3,9746.99
2020-06-01,10200.77,0.07663155167361478,0.7459193043105664,8900.35,9733.93,8561.52,8871.96,9518.04,9666.24,9789.06,9621.16,9666.3,9746.99,9782.01
2020-06-02,9518.04,-0.06927426238341051,0.7879226044057859,8841.18,9775.53,8810.79,9021.83,9666.24,9789.06,9621.16,9666.3,9746.99,9782.01,9772.43
2020-06-03,9666.24,0.015450457159570928,0.7890448211973756,9204.07,9511.43,9309.37,9142.92,9789.06,9621.16,9666.3,9746.99,9782.01,9772.43,9885.0
2020-06-04,9789.06,0.01262603317612486,0.7882613889387974,9575.89,9068.65,9791.98,9986.4,9621.16,9666.3,9746.99,9782.01,9772.43,9885.0,9280.4
2020-06-05,9621.16,-0.017300596060589795,0.7903101262474821,9427.07,9170.0,9316.42,9800.01,9666.3,9746.99,9782.01,9772.43,9885.0,9280.4,9465.13
2020-06-06,9666.3,0.004680770035723853,0.7262929993455249,9697.72,9179.15,9381.27,9539.4,9746.99,9782.01,9772.43,9885.0,9280.4,9465.13,9473.34
2020-06-07,9746.99,0.008312909833360433,0.7241107937866268,9448.27,8720.34,9680.04,8722.77,9782.01,9772.43,9885.0,9280.4,9465.13,9473.34,9342.1
2020-06-08,9782.01,0.0035864650046320786,0.7177065973835082,10200.77,8900.35,9733.93,8561.52,9772.43,9885.0,9280.4,9465.13,9473.34,9342.1,9426.02
2020-06-09,9772.43,-0.000979828700433323,0.6396546306365,9518.04,8841.18,9775.53,8810.79,9885.0,9280.4,9465.13,9473.34,9342.1,9426.02,9525.59
2020-06-10,9885.0,0.011453300920539622,0.6349611040404929,9666.24,9204.07,9511.43,9309.37,9280.4,9465.13,9473.34,9342.1,9426.02,9525.59,9465.14
2020-06-11,9280.4,-0.06311380730512214,0.671178992715277,9789.06,9575.89,9068.65,9791.98,9465.13,9473.34,9342.1,9426.02,9525.59,9465.14,9386.32
2020-06-12,9465.13,0.019709870061973344,0.6467239216938871,9621.16,9427.07,9170.0,9316.42,9473.34,9342.1,9426.02,9525.59,9465.14,9386.32,9310.23
2020-06-13,9473.34,0.0008670183509335627,0.6211005761341818,9666.3,9697.72,9179.15,9381.27,9342.1,9426.02,9525.59,9465.14,9386.32,9310.23,9358.95
2020-06-14,9342.1,-0.013950471361775322,0.597892606847339,9746.99,9448.27,8720.34,9680.04,9426.02,9525.59,9465.14,9386.32,9310.23,9358.95,9294.69
2020-06-15,9426.02,0.008942883921489994,0.598222540706132,9782.01,10200.77,8900.35,9733.93,9525.59,9465.14,9386.32,9310.23,9358.95,9294.69,9685.69
2020-06-16,9525.59,0.010507911061560557,0.5888889445956017,9772.43,9518.04,8841.18,9775.53,9465.14,9386.32,9310.23,9358.95,9294.69,9685.69,9624.89
2020-06-17,9465.14,-0.006366285463241823,0.588805524741577,9885.0,9666.24,9204.07,9511.43,9386.32,9310.23,9358.95,9294.69,9685.69,9624.89,9296.49
2020-06-18,9386.32,-0.008362265766844552,0.589049736585788,9280.4,9789.06,9575.89,9068.65,9310.23,9358.95,9294.69,9685.69,9624.89,9296.49,9249.49
2020-06-19,9310.23,-0.008139514519042584,0.5821281660479143,9465.13,9621.16,9427.07,9170.0,9358.95,9294.69,9685.69,9624.89,9296.49,9249.49,9162.21
2020-06-20,9358.95,0.005219309107220791,0.5571257075783399,9473.34,9666.3,9697.72,9179.15,9294.69,9685.69,9624.89,9296.49,9249.49,9162.21,9012.0
2020-06-21,9294.69,-0.006889835356610858,0.5565715670281716,9342.1,9746.99,9448.27,8720.34,9685.69,9624.89,9296.49,9249.49,9162.21,9012.0,9116.35
2020-06-22,9685.69,0.04120626916014081,0.5744530057591823,9426.02,9782.01,10200.77,8900.35,9624.89,9296.49,9249.49,9162.21,9012.0,9116.35,9192.56
2020-06-23,9624.89,-0.006297086976149205,0.5427032198797032,9525.59,9772.43,9518.04,8841.18,9296.49,9249.49,9162.21,9012.0,9116.35,9192.56,9138.55
2020-06-24,9296.49,-0.03471554197335148,0.5547357588988068,9465.14,9885.0,9666.24,9204.07,9249.49,9162.21,9012.0,9116.35,9192.56,9138.55,9232.0
2020-06-25,9249.49,-0.0050684946945599284,0.5544686701364061,9386.32,9280.4,9789.06,9575.89,9162.21,9012.0,9116.35,9192.56,9138.55,9232.0,9086.54
2020-06-26,9162.21,-0.009480998907668087,0.5376316326419776,9310.23,9465.13,9621.16,9427.07,9012.0,9116.35,9192.56,9138.55,9232.0,9086.54,9058.26
2020-06-27,9012.0,-0.016530393391535187,0.520778726511889,9358.95,9473.34,9666.3,9697.72,9116.35,9192.56,9138.55,9232.0,9086.54,9058.26,9135.46
2020-06-28,9116.35,0.011512482108878288,0.52044680857466,9294.69,9342.1,9746.99,9448.27,9192.56,9138.55,9232.0,9086.54,9058.26,9135.46,9069.41
2020-06-29,9192.56,0.008324956553215883,0.5108069227940644,9685.69,9426.02,9782.01,10200.77,9138.55,9232.0,9086.54,9058.26,9135.46,9069.41,9344.2
2020-06-30,9138.55,-0.0058927316772564384,0.5035358289784426,9624.89,9525.59,9772.43,9518.04,9232.0,9086.54,9058.26,9135.46,9069.41,9344.2,9257.39
2020-07-01,9232.0,0.01017398021090804,0.4209850624962994,9296.49,9465.14,9885.0,9666.24,9086.54,9058.26,9135.46,9069.41,9344.2,9257.39,9436.06
2020-07-02,9086.54,-0.01588151210121853,0.35110859444042347,9249.49,9386.32,9280.4,9789.06,9058.26,9135.46,9069.41,9344.2,9257.39,9436.06,9232.43
2020-07-03,9058.26,-0.0031171490343047835,0.34572756271983984,9162.21,9310.23,9465.13,9621.16,9135.46,9069.41,9344.2,9257.39,9436.06,9232.43,9288.34
2020-07-04,9135.46,0.008486495706433785,0.34379460796043476,9012.0,9358.95,9473.34,9666.3,9069.41,9344.2,9257.39,9436.06,9232.43,9288.34,9234.03
2020-07-05,9069.41,-0.007256331939539371,0.340044594634565,9116.35,9294.69,9342.1,9746.99,9344.2,9257.39,9436.06,9232.43,9288.34,9234.03,9302.75
2020-07-06,9344.2,0.029848617569280738,0.35714079427863743,9192.56,9685.69,9426.02,9782.01,9257.39,9436.06,9232.43,9288.34,9234.03,9302.75,9242.62
2020-07-07,9257.39,-0.009333678488988535,0.3565723135820961,9138.55,9624.89,9525.59,9772.43,9436.06,9232.43,9288.34,9234.03,9302.75,9242.62,9255.85
2020-07-08,9436.06,0.01911636867434222,0.3635268181797502,9232.0,9296.49,9465.14,9885.0,9232.43,9288.34,9234.03,9302.75,9242.62,9255.85,9197.6
2020-07-09,9232.43,-0.021816234347635674,0.37056495111884313,9086.54,9249.49,9386.32,9280.4,9288.34,9234.03,9302.75,9242.62,9255.85,9197.6,9133.72
2020-07-10,9288.34,0.006037564295295626,0.3685858518777097,9058.26,9162.21,9310.23,9465.13,9234.03,9302.75,9242.62,9255.85,9197.6,9133.72,9154.32
2020-07-11,9234.03,-0.005864277156991474,0.2962578831989687,9135.46,9012.0,9358.95,9473.34,9302.75,9242.62,9255.85,9197.6,9133.72,9154.32,9170.28
2020-07-12,9302.75,0.00741448243121315,0.28888765158752716,9069.41,9116.35,9294.69,9342.1,9242.62,9255.85,9197.6,9133.72,9154.32,9170.28,9208.99
2020-07-13,9242.62,-0.006484660129130597,0.2895625218605167,9344.2,9192.56,9685.69,9426.02,9255.85,9197.6,9133.72,9154.32,9170.28,9208.99,9160.78
2020-07-14,9255.85,0.0014303888111533642,0.2857300972694185,9257.39,9138.55,9624.89,9525.59,9197.6,9133.72,9154.32,9170.28,9208.99,9160.78,9390.0
2020-07-15,9197.6,-0.006313203598260291,0.2844650526085182,9436.06,9232.0,9296.49,9465.14,9133.72,9154.32,9170.28,9208.99,9160.78,9390.0,9518.16
2020-07-16,9133.72,-0.006969520861188566,0.2822305890830103,9232.43,9086.54,9249.49,9386.32,9154.32,9170.28,9208.99,9160.78,9390.0,9518.16,9603.27
2020-07-17,9154.32,0.0022528394199239758,0.2819228907755904,9288.34,9058.26,9162.21,9310.23,9170.28,9208.99,9160.78,9390.0,9518.16,9603.27,9537.8
2020-07-18,9170.28,0.0017419211372258878,0.2808537646622606,9234.03,9135.46,9012.0,9358.95,9208.99,9160.78,9390.0,9518.16,9603.27,9537.8,9700.42
2020-07-19,9208.99,0.004212360691051645,0.28008148120858906,9302.75,9069.41,9116.35,9294.69,9160.78,9390.0,9518.16,9603.27,9537.8,9700.42,9931.54
2020-07-20,9160.78,-0.005248852945236642,0.2798348041020268,9242.62,9344.2,9192.56,9685.69,9390.0,9518.16,9603.27,9537.8,9700.42,9931.54,11029.96
2020-07-21,9390.0,0.02471396532100174,0.292482401538355,9255.85,9257.39,9138.55,9624.89,9518.16,9603.27,9537.8,9700.42,9931.54,11029.96,10906.27
2020-07-22,9518.16,0.013556259591711564,0.2576898547665991,9197.6,9436.06,9232.0,9296.49,9603.27,9537.8,9700.42,9931.54,11029.96,10906.27,11100.53
2020-07-23,9603.27,0.008902112662382592,0.2588976695458384,9133.72,9232.43,9086.54,9249.49,9537.8,9700.42,9931.54,11029.96,10906.27,11100.53,11099.61
2020-07-24,9537.8,-0.006840814574633343,0.2284187086970468,9154.32,9288.34,9058.26,9162.21,9700.42,9931.54,11029.96,10906.27,11100.53,11099.61,11335.46
2020-07-25,9700.42,0.01690633264140375,0.23403869691610604,9170.28,9234.03,9135.46,9012.0,9931.54,11029.96,10906.27,11100.53,11099.61,11335.46,11801.17
2020-07-26,9931.54,0.023546368090711377,0.24257814292074426,9208.99,9302.75,9069.41,9116.35,11029.96,10906.27,11100.53,11099.61,11335.46,11801.17,11071.35
2020-07-27,11029.96,0.10489965515383327,0.42367601519236664,9160.78,9242.62,9344.2,9192.56,10906.27,11100.53,11099.61,11335.46,11801.17,11071.35,11219.81
2020-07-28,10906.27,-0.011277353573673094,0.4278783490259652,9390.0,9255.85,9257.39,9138.55,11100.53,11099.61,11335.46,11801.17,11071.35,11219.81,11191.97
2020-07-29,11100.53,0.017655001714241426,0.4297566210658601,9518.16,9197.6,9436.06,9232.0,11099.61,11335.46,11801.17,11071.35,11219.81,11191.97,11744.91
2020-07-30,11099.61,-8.288236024881114e-05,0.4281591144479137,9603.27,9133.72,9232.43,9086.54,11335.46,11801.17,11071.35,11219.81,11191.97,11744.91,11762.46
2020-07-31,11335.46,0.02102589283746785,0.431001192486198,9537.8,9154.32,9288.34,9058.26,11801.17,11071.35,11219.81,11191.97,11744.91,11762.46,11594.23
2020-08-01,11801.17,0.04026281369533566,0.43817660492348454,9700.42,9170.28,9234.03,9135.46,11071.35,11219.81,11191.97,11744.91,11762.46,11594.23,11761.41
2020-08-02,11071.35,-0.06383798859409126,0.5049163180897036,9931.54,9208.99,9302.75,9069.41,11219.81,11191.97,11744.91,11762.46,11594.23,11761.41,11681.68
2020-08-03,11219.81,0.013320275400209495,0.5054141151586036,11029.96,9160.78,9242.62,9344.2,11191.97,11744.91,11762.46,11594.23,11761.41,11681.68,11892.92
2020-08-04,11191.97,-0.002484409031295822,0.504009865082039,10906.27,9390.0,9255.85,9257.39,11744.91,11762.46,11594.23,11761.41,11681.68,11892.92,11392.08
2020-08-05,11744.91,0.04822339837274129,0.5183605794695799,11100.53,9518.16,9197.6,9436.06,11762.46,11594.23,11761.41,11681.68,11892.92,11392.08,11564.33
2020-08-06,11762.46,0.0014931490218287942,0.5152696145414553,11099.61,9603.27,9133.72,9232.43,11594.23,11761.41,11681.68,11892.92,11392.08,11564.33,11780.0
2020-08-07,11594.23,-0.01440554370016026,0.519403571534886,11335.46,9537.8,9154.32,9288.34,11761.41,11681.68,11892.92,11392.08,11564.33,11780.0,11760.54
2020-08-08,11761.41,0.014316272674542746,0.5094869805848985,11801.17,9700.42,9170.28,9234.03,11681.68,11892.92,11392.08,11564.33,11780.0,11760.54,11852.4
2020-08-09,11681.68,-0.006802030569309808,0.5120933789889922,11071.35,9931.54,9208.99,9302.75,11892.92,11392.08,11564.33,11780.0,11760.54,11852.4,11911.0
2020-08-10,11892.92,0.01792146240338923,0.5109170298644538,11219.81,11029.96,9160.78,9242.62,11392.08,11564.33,11780.0,11760.54,11852.4,11911.0,12281.13
2020-08-11,11392.08,-0.04302488795968553,0.5415583328696874,11191.97,10906.27,9390.0,9255.85,11564.33,11780.0,11760.54,11852.4,11911.0,12281.13,11945.01
2020-08-12,11564.33,0.01500698346852347,0.5401326131814653,11744.91,11100.53,9518.16,9197.6,11780.0,11760.54,11852.4,11911.0,12281.13,11945.01,11754.59
2020-08-13,11780.0,0.01847781763804461,0.5410058283736526,11762.46,11099.61,9603.27,9133.72,11760.54,11852.4,11911.0,12281.13,11945.01,11754.59,11853.55
2020-08-14,11760.54,-0.001653318439828755,0.5396925668244178,11594.23,11335.46,9537.8,9154.32,11852.4,11911.0,12281.13,11945.01,11754.59,11853.55,11531.34
2020-08-15,11852.4,0.007780518936332989,0.5369218964734855,11761.41,11801.17,9700.42,9170.28,11911.0,12281.13,11945.01,11754.59,11853.55,11531.34,11662.96
2020-08-16,11911.0,0.004931964178818936,0.5365991521705485,11681.68,11071.35,9931.54,9208.99,12281.13,11945.01,11754.59,11853.55,11531.34,11662.96,11648.13
2020-08-17,12281.13,0.03060159513066791,0.5412606183029278,11892.92,11219.81,11029.96,9160.78,11945.01,11754.59,11853.55,11531.34,11662.96,11648.13,11748.2
2020-08-18,11945.01,-0.027750320081645123,0.5566303183236321,11392.08,11191.97,10906.27,9390.0,11754.59,11853.55,11531.34,11662.96,11648.13,11748.2,11318.42
2020-08-19,11754.59,-0.01606981533902176,0.5612963583658386,11564.33,11744.91,11100.53,9518.16,11853.55,11531.34,11662.96,11648.13,11748.2,11318.42,11461.43
2020-08-20,11853.55,0.008383598166900236,0.558171240985925,11780.0,11762.46,11099.61,9603.27,11531.34,11662.96,11648.13,11748.2,11318.42,11461.43,11330.38
2020-08-21,11531.34,-0.02755885468727366,0.571077625945082,11760.54,11594.23,11335.46,9537.8,11662.96,11648.13,11748.2,11318.42,11461.43,11330.38,11526.91
2020-08-22,11662.96,0.011349461965321588,0.5712765922381732,11852.4,11761.41,11801.17,9700.42,11648.13,11748.2,11318.42,11461.43,11330.38,11526.91,11465.84
2020-08-23,11648.13,-0.001272355947377651,0.5699714086166241,11911.0,11681.68,11071.35,9931.54,11748.2,11318.42,11461.43,11330.38,11526.91,11465.84,11711.16
2020-08-24,11748.2,0.008554385259456227,0.5688255423615924,12281.13,11892.92,11219.81,11029.96,11318.42,11461.43,11330.38,11526.91,11465.84,11711.16,11649.51
2020-08-25,11318.42,-0.03726855030411857,0.5850536374234387,11945.01,11392.08,11191.97,10906.27,11461.43,11330.38,11526.91,11465.84,11711.16,11649.51,11921.97
2020-08-26,11461.43,0.01255599829022591,0.460787339544245,11754.59,11564.33,11744.91,11100.53,11330.38,11526.91,11465.84,11711.16,11649.51,11921.97,11388.54
2020-08-27,11330.38,-0.011499871598155137,0.46086430457874406,11853.55,11780.0,11762.46,11099.61,11526.91,11465.84,11711.16,11649.51,11921.97,11388.54,10140.85
2020-08-28,11526.91,0.017196688078947187,0.4606619699057367,11531.34,11760.54,11594.23,11335.46,11465.84,11711.16,11649.51,11921.97,11388.54,10140.85,10446.25
2020-08-29,11465.84,-0.005312121743530515,0.46121409139885244,11662.96,11852.4,11761.41,11801.17,11711.16,11649.51,11921.97,11388.54,10140.85,10446.25,10166.69
2020-08-30,11711.16,0.02117005324622385,0.46129281849181125,11648.13,11911.0,11681.68,11071.35,11649.51,11921.97,11388.54,10140.85,10446.25,10166.69,10256.2
2020-08-31,11649.51,-0.005278114294061569,0.4394475225139549,11748.2,12281.13,11892.92,11219.81,11921.97,11388.54,10140.85,10446.25,10166.69,10256.2,10373.44
2020-09-01,11921.97,0.023118797396930114,0.3825181898751056,11318.42,11945.01,11392.08,11191.97,11388.54,10140.85,10446.25,10166.69,10256.2,10373.44,10126.65
2020-09-02,11388.54,-0.04577532981158565,0.415530025440345,11461.43,11754.59,11564.33,11744.91,10140.85,10446.25,10166.69,10256.2,10373.44,10126.65,10219.2
2020-09-03,10140.85,-0.11603576554688845,0.5814332661809435,11330.38,11853.55,11780.0,11762.46,10446.25,10166.69,10256.2,10373.44,10126.65,10219.2,10336.87
2020-09-04,10446.25,0.02967124125373026,0.564089070161822,11526.91,11531.34,11760.54,11594.23,10166.69,10256.2,10373.44,10126.65,10219.2,10336.87,10387.89
2020-09-05,10166.69,-0.027126372308919018,0.5694491394854294,11465.84,11662.96,11852.4,11761.41,10256.2,10373.44,10126.65,10219.2,10336.87,10387.89,10440.92
2020-09-06,10256.2,0.008765710743617944,0.5702954771230407,11711.16,11648.13,11911.0,11681.68,10373.44,10126.65,10219.2,10336.87,10387.89,10440.92,10332.83
2020-09-07,10373.44,0.011366292597355596,0.5691890549486054,11649.51,11748.2,12281.13,11892.92,10126.65,10219.2,10336.87,10387.89,10440.92,10332.83,10671.77
2020-09-08,10126.65,-0.0240781306870189,0.573363079249919,11921.97,11318.42,11945.01,11392.08,10219.2,10336.87,10387.89,10440.92,10332.83,10671.77,10785.31
2020-09-09,10219.2,0.009097741146643187,0.5697843765268691,11388.54,11461.43,11754.59,11564.33,10336.87,10387.89,10440.92,10332.83,10671.77,10785.31,10954.01
2020-09-10,10336.87,0.011448811499434249,0.555601410519468,10140.85,11330.38,11853.55,11780.0,10387.89,10440.92,10332.83,10671.77,10785.31,10954.01,10939.99
2020-09-11,10387.89,0.004923589278497632,0.552538188461384,10446.25,11526.91,11531.34,11760.54,10440.92,10332.83,10671.77,10785.31,10954.01,10939.99,10933.39
2020-09-12,10440.92,0.00509199657416824,0.5477657472138334,10166.69,11465.84,11662.96,11852.4,10332.83,10671.77,10785.31,10954.01,10939.99,10933.39,11080.65
2020-09-13,10332.83,-0.010406496224025646,0.5481400478011955,10256.2,11711.16,11648.13,11911.0,10671.77,10785.31,10954.01,10939.99,10933.39,11080.65,10920.28
2020-09-14,10671.77,0.03227573226362602,0.5614403796346051,10373.44,11649.51,11748.2,12281.13,10785.31,10954.01,10939.99,10933.39,11080.65,10920.28,10417.22
